stitch_flat_id,stitch_stereo_id,label_umls_id,meddra_concept_type,meddra_umls_id,side_effect_name,sider_version
CID100012453,CID005311507,C0020473,PT,C0020473,Hyperlipidaemia,4.1
CID100012453,CID005311507,C0020514,PT,C0020514,Hyperprolactinaemia,4.1
CID100012453,CID005311507,C0151889,PT,C0151889,Hyperreflexia,4.1
CID100012453,CID005311507,C0020517,PT,C0020517,Hypersensitivity,4.1
CID100012453,CID005311507,C0020538,PT,C0020538,Hypertension,4.1
CID100012453,CID005311507,C0026826,PT,C0026826,Hypertonia,4.1
CID100012453,CID005311507,C0086439,PT,C0086439,Hypokinesia,4.1
CID100012453,CID005311507,C0020649,PT,C0020649,Hypotension,4.1
CID100012453,CID005311507,C0020672,PT,C0413252,Hypothermia,4.1
CID100012453,CID005311507,C0026827,PT,C0026827,Hypotonia,4.1
CID100012453,CID005311507,C0030446,PT,C0030446,Ileus paralytic,4.1
CID100012453,CID005311507,C0231218,PT,C2047937,Ill-defined disorder,4.1
CID100012453,CID005311507,C0021053,PT,C0021053,Immune system disorder,4.1
CID100012453,CID005311507,C0232461,PT,C0232461,Increased appetite,4.1
CID100012453,CID005311507,C0151735,PT,C0151735,Injection site reaction,4.1
CID100012453,CID005311507,C0917801,PT,C0917801,Insomnia,4.1
CID100012453,CID005311507,C0022346,PT,C0022346,Jaundice,4.1
CID100012453,CID005311507,C1510497,PT,C1510497,Lenticular opacities,4.1
CID100012453,CID005311507,C0023530,PT,C0023530,Leukopenia,4.1
CID100012453,CID005311507,C0011124,PT,C0011124,Libido decreased,4.1
CID100012453,CID005311507,C0021177,PT,C0021177,Libido increased,4.1
CID100012453,CID005311507,C0151766,PT,C0151766,Liver function test abnormal,4.1
CID100012453,CID005311507,C0039070,PT,C0041657,Loss of consciousness,4.1
CID100012453,CID005311507,C0231218,PT,C0231218,Malaise,4.1
CID100012453,CID005311507,C0162429,PT,C0162429,Malnutrition,4.1
CID100012453,CID005311507,C0600142,PT,C0236075,Menopausal symptoms,4.1
CID100012453,CID005311507,C0025345,PT,C0025345,Menstrual disorder,4.1
CID100012453,CID005311507,C0156404,PT,C0156404,Menstruation irregular,4.1
CID100012453,CID005311507,C0004936,PT,C0004936,Mental disorder,4.1
CID100012453,CID005311507,C0042035,PT,C0042035,Micturition disorder,4.1
CID100012453,CID005311507,C0149931,PT,C0149931,Migraine,4.1
CID100012453,CID005311507,C0026205,PT,C0026205,Miosis,4.1
CID100012453,CID005311507,C0026827,PT,C1142135,Muscle relaxant therapy,4.1
CID100012453,CID005311507,C0026837,PT,C0026837,Muscle rigidity,4.1
CID100012453,CID005311507,C0231528,PT,C0948594,Musculoskeletal discomfort,4.1
CID100012453,CID005311507,C0231528,PT,C0231528,Myalgia,4.1
CID100012453,CID005311507,C0026961,PT,C0026961,Mydriasis,4.1
CID100012453,CID005311507,C0027424,PT,C0027424,Nasal congestion,4.1
CID100012453,CID005311507,C1260880,PT,C0027441,Nasopharyngitis,4.1
CID100012453,CID005311507,C0027497,PT,C0027497,Nausea,4.1
CID100012453,CID005311507,C0027765,PT,C0027765,Nervous system disorder,4.1
CID100012453,CID005311507,C0027769,PT,C0027769,Nervousness,4.1
CID100012453,CID005311507,C0027849,PT,C0027849,Neuroleptic malignant syndrome,4.1
CID100012453,CID005311507,C0027947,PT,C0027947,Neutropenia,4.1
CID100012453,CID005311507,C0028084,PT,C0028084,Nightmare,4.1
CID100012453,CID005311507,C0085637,PT,C0085637,Oculogyric crisis,4.1
CID100012453,CID005311507,C0085649,PT,C0085649,Oedema peripheral,4.1
CID100012453,CID005311507,C0151818,PT,C0151818,Opisthotonus,4.1
CID100012453,CID005311507,C0030193,PT,C0030193,Pain,4.1
CID100012453,CID005311507,C0030252,PT,C0030252,Palpitations,4.1
CID100012453,CID005311507,C0030312,PT,C0030312,Pancytopenia,4.1
CID100012453,CID005311507,C0030554,PT,C0030554,Paraesthesia,4.1
CID100012453,CID005311507,C0242422,PT,C0242422,Parkinsonism,4.1
CID100012453,CID005311507,C0162830,PT,C0162830,Photosensitivity reaction,4.1
CID100012453,CID005311507,C0549567,PT,C0549567,Pigmentation disorder,4.1
CID100012453,CID005311507,C0032617,PT,C0032617,Polyuria,4.1
CID100012453,CID005311507,C0032961,PT,C0032961,Pregnancy,4.1
CID100012453,CID005311507,C0151865,PT,C0151865,Pregnancy test false positive,4.1
CID100012453,CID005311507,C0033117,PT,C0033117,Priapism,4.1
CID100012453,CID005311507,C0241442,PT,C0241442,Protrusion tongue,4.1
CID100012453,CID005311507,C0033774,PT,C0033774,Pruritus,4.1
CID100012453,CID005311507,C0034150,PT,C0034150,Purpura,4.1
CID100012453,CID005311507,C0242461,PT,C0242461,Purpura non-thrombocytopenic,4.1
CID100012453,CID005311507,C0015230,PT,C0015230,Rash,4.1
CID100012453,CID005311507,C1260880,PT,C1260880,Rhinorrhoea,4.1
CID100012453,CID005311507,C0037036,PT,C0037036,Salivary hypersecretion,4.1
CID100012453,CID005311507,C0036508,PT,C0036508,Seborrhoeic dermatitis,4.1
CID100012453,CID005311507,C0039070,PT,C0036974,Shock,4.1
CID100012453,CID005311507,C0549567,PT,C0151907,Skin discolouration,4.1
CID100012453,CID005311507,C0178298,PT,C0037274,Skin disorder,4.1
CID100012453,CID005311507,C0013144,PT,C2830004,Somnolence,4.1
CID100012453,CID005311507,C0037822,PT,C0037822,Speech disorder,4.1
CID100012453,CID005311507,C0241705,PT,C0241705,Strangury,4.1
CID100012453,CID005311507,C0520806,PT,C0011071,Sudden death,4.1
CID100012453,CID005311507,C0039070,PT,C0039070,Syncope,4.1
CID100012453,CID005311507,C0039231,PT,C0039231,Tachycardia,4.1
CID100012453,CID005311507,C0686347,PT,C0686347,Tardive dyskinesia,4.1
CID100012453,CID005311507,C0027769,PT,C0233494,Tension,4.1
CID100012453,CID005311507,C0039971,PT,C0039971,Thirst,4.1
CID100012453,CID005311507,C0040034,PT,C0040034,Thrombocytopenia,4.1
CID100012453,CID005311507,C0040128,PT,C0040128,Thyroid disorder,4.1
CID100012453,CID005311507,C0040264,PT,C0040264,Tinnitus,4.1
CID100012453,CID005311507,C0040479,PT,C0040479,Torsade de pointes,4.1
CID100012453,CID005311507,C0040485,PT,C0040485,Torticollis,4.1
CID100012453,CID005311507,C0040822,PT,C0040822,Tremor,4.1
CID100012453,CID005311507,C0041105,PT,C0041105,Trismus,4.1
CID100012453,CID005311507,C0042075,PT,C0041969,Urethral disorder,4.1
CID100012453,CID005311507,C0080274,PT,C0080274,Urinary retention,4.1
CID100012453,CID005311507,C0042075,PT,C0042075,Urinary tract disorder,4.1
CID100012453,CID005311507,C0032617,PT,C1167965,Urine output increased,4.1
CID100012453,CID005311507,C0034150,PT,C1368065,Vascular purpura,4.1
CID100012453,CID005311507,C0085612,PT,C0085612,Ventricular arrhythmia,4.1
CID100012453,CID005311507,C0042510,PT,C0042510,Ventricular fibrillation,4.1
CID100012453,CID005311507,C0042514,PT,C0042514,Ventricular tachycardia,4.1
CID100012453,CID005311507,C0042571,PT,C0042571,Vertigo,4.1
CID100012453,CID005311507,C0344232,PT,C0344232,Vision blurred,4.1
CID100012453,CID005311507,C3665386,PT,C3665347,Visual impairment,4.1
CID100012453,CID005311507,C0042963,PT,C0042963,Vomiting,4.1
CID100012453,CID005311507,C0520589,PT,C0520589,Vulvovaginal dryness,4.1
CID100012453,CID005311507,C0043096,PT,C0043096,Weight decreased,4.1
CID100012453,CID005311507,C0043094,PT,C0043094,Weight increased,4.1
CID100012460,CID000012460,C0221512,PT,C0000737,Abdominal pain,4.1
CID100012460,CID000012460,C0221512,PT,C0232492,Abdominal pain upper,4.1
CID100012460,CID000012460,C0085631,PT,C0085631,Agitation,4.1
CID100012460,CID000012460,C0497247,PT,C0497247,Blood pressure increased,4.1
CID100012460,CID000012460,C0018824,PT,C0018824,Cardiac valve disease,4.1
CID100012460,CID000012460,C0009806,PT,C0009806,Constipation,4.1
CID100012460,CID000012460,C0003123,PT,C0232462,Decreased appetite,4.1
CID100012460,CID000012460,C0011991,PT,C0011991,Diarrhoea,4.1
CID100012460,CID000012460,C0012833,PT,C0012833,Dizziness,4.1
CID100012460,CID000012460,C0013146,PT,C0013146,Drug abuse,4.1
CID100012460,CID000012460,C0013428,PT,C0013428,Dysuria,4.1
CID100012460,CID000012460,C0016382,PT,C0016382,Flushing,4.1
CID100012460,CID000012460,C0018681,PT,C0018681,Headache,4.1
CID100012460,CID000012460,C0038990,PT,C0020458,Hyperhidrosis,4.1
CID100012460,CID000012460,C0917801,PT,C0917801,Insomnia,4.1
CID100012460,CID000012460,C0027497,PT,C0027497,Nausea,4.1
CID100012460,CID000012460,C0030252,PT,C0030252,Palpitations,4.1
CID100012460,CID000012460,C0042023,PT,C0042023,Pollakiuria,4.1
CID100012460,CID000012460,C0338614,PT,C0033975,Psychotic disorder,4.1
CID100012460,CID000012460,C0152171,PT,C2973725,Pulmonary arterial hypertension,4.1
CID100012460,CID000012460,C0039231,PT,C0039231,Tachycardia,4.1
CID100012460,CID000012460,C0040822,PT,C0040822,Tremor,4.1
CID100012460,CID000012460,C0344232,PT,C0344232,Vision blurred,4.1
CID100012536,CID000012536,C0392160,PT,C0392160,Application site atrophy,4.1
CID100012536,CID005311066,C0392160,PT,C0392160,Application site atrophy,4.1
CID100012536,CID000012536,C0877661,PT,C0877661,Application site burn,4.1
CID100012536,CID005311066,C0877661,PT,C0877661,Application site burn,4.1
CID100012536,CID005311066,C0853700,PT,C0853700,Application site erythema,4.1
CID100012536,CID005311066,C0521490,PT,C0521490,Application site irritation,4.1
CID100012536,CID000012536,C0877661,PT,C0521491,Application site pain,4.1
CID100012536,CID005311066,C0877661,PT,C0521491,Application site pain,4.1
CID100012536,CID005311066,C0853714,PT,C0853714,Application site pruritus,4.1
CID100012536,CID000012536,C0521495,PT,C0521495,Application site rash,4.1
CID100012536,CID000012536,C0151505,PT,C0151505,Application site reaction,4.1
CID100012536,CID000012536,C0004096,PT,C0004096,Asthma,4.1
CID100012536,CID005311066,C0004096,PT,C0004096,Asthma,4.1
CID100012536,CID005311066,C0333641,PT,C0333641,Atrophy,4.1
CID100012536,CID000012536,C0497247,PT,C0497247,Blood pressure increased,4.1
CID100012536,CID005311066,C0497247,PT,C0497247,Blood pressure increased,4.1
CID100012536,CID000012536,C0010200,PT,C0010200,Cough,4.1
CID100012536,CID005311066,C0010200,PT,C0010200,Cough,4.1
CID100012536,CID000012536,C0263449,PT,C0011603,Dermatitis,4.1
CID100012536,CID005311066,C0015230,PT,C0011603,Dermatitis,4.1
CID100012536,CID000012536,C0175167,PT,C0234894,Dermatitis acneiform,4.1
CID100012536,CID005311066,C0175167,PT,C0234894,Dermatitis acneiform,4.1
CID100012536,CID000012536,C0011616,PT,C0011616,Dermatitis contact,4.1
CID100012536,CID005311066,C0011616,PT,C0011616,Dermatitis contact,4.1
CID100012536,CID005311066,C0041834,PT,C0041834,Erythema,4.1
CID100012536,CID000012536,C0016436,PT,C0016436,Folliculitis,4.1
CID100012536,CID005311066,C0016436,PT,C0016436,Folliculitis,4.1
CID100012536,CID000012536,C0018681,PT,C0018681,Headache,4.1
CID100012536,CID005311066,C0018681,PT,C0018681,Headache,4.1
CID100012536,CID005311066,C0020456,PT,C0020456,Hyperglycaemia,4.1
CID100012536,CID005311066,C0038990,PT,C0020458,Hyperhidrosis,4.1
CID100012536,CID005311066,C0332534,PT,C0332534,Induration,4.1
CID100012536,CID000012536,C0009450,PT,C0009450,Infection,4.1
CID100012536,CID005311066,C0442886,PT,C0009450,Infection,4.1
CID100012536,CID000012536,C0851341,PT,C1384353,Infestation,4.1
CID100012536,CID000012536,C0022107,PT,C0022107,Irritability,4.1
CID100012536,CID005311066,C0022107,PT,C0022107,Irritability,4.1
CID100012536,CID000012536,C0162835,PT,C0162835,Leukoderma,4.1
CID100012536,CID005311066,C0162835,PT,C0162835,Leukoderma,4.1
CID100012536,CID000012536,C0025061,PT,C0025061,Mediastinal disorder,4.1
CID100012536,CID000012536,C0004936,PT,C0004936,Mental disorder,4.1
CID100012536,CID000012536,C0026113,PT,C0026113,Miliaria,4.1
CID100012536,CID005311066,C0026113,PT,C0026113,Miliaria,4.1
CID100012536,CID000012536,C0027765,PT,C0027765,Nervous system disorder,4.1
CID100012536,CID005311066,C0085649,PT,C0085649,Oedema peripheral,4.1
CID100012536,CID005311066,C0030193,PT,C0030193,Pain,4.1
CID100012536,CID000012536,C0031350,PT,C0031350,Pharyngitis,4.1
CID100012536,CID005311066,C0031350,PT,C0031350,Pharyngitis,4.1
CID100012536,CID000012536,C0036689,PT,C0036689,Pharyngitis streptococcal,4.1
CID100012536,CID005311066,C0033774,PT,C0033774,Pruritus,4.1
CID100012536,CID005311066,C0015230,PT,C0015230,Rash,4.1
CID100012536,CID005311066,C0085641,PT,C0085641,Rash pustular,4.1
CID100012536,CID005311066,C0151514,PT,C0151514,Skin atrophy,4.1
CID100012536,CID000012536,C0178298,PT,C0037274,Skin disorder,4.1
CID100012536,CID005311066,C0237849,PT,C0237849,Skin exfoliation,4.1
CID100012536,CID000012536,C0152459,PT,C0152459,Skin striae,4.1
CID100012536,CID005311066,C0152459,PT,C0152459,Skin striae,4.1
CID100012536,CID005311066,C0151602,PT,C0151602,Swelling face,4.1
CID100012536,CID000012536,C0039446,PT,C0039446,Telangiectasia,4.1
CID100012536,CID005311066,C0039446,PT,C0039446,Telangiectasia,4.1
CID100012536,CID000012536,C0041912,PT,C0041912,Upper respiratory tract infection,4.1
CID100012536,CID005311066,C0041912,PT,C0041912,Upper respiratory tract infection,4.1
CID100012536,CID000012536,C0042769,PT,C0042769,Viral infection,4.1
CID100012536,CID005311066,C0042769,PT,C0042769,Viral infection,4.1
CID100012555,CID000012555,C0010200,PT,C0010200,Cough,4.1
CID100012555,CID000012555,C0018681,PT,C0018681,Headache,4.1
CID100012555,CID000012555,C0028643,PT,C0020580,Hypoaesthesia,4.1
CID100012555,CID000012555,C0027497,PT,C0027497,Nausea,4.1
CID100012555,CID000012555,C0677500,PT,C0030193,Pain,4.1
CID100012555,CID000012555,C0028643,PT,C0278134,Sensory loss,4.1
CID100012555,CID000012555,C0013144,PT,C2830004,Somnolence,4.1
CID100012555,CID000012555,C0039971,PT,C0039971,Thirst,4.1
CID100012555,CID000012555,C0700184,PT,C0700184,Throat irritation,4.1
CID100012555,CID000012555,C0042963,PT,C0042963,Vomiting,4.1
CID100012559,CID000012559,C0000737,PT,C0000737,Abdominal pain,4.1
CID100012559,CID000012559,C0002792,PT,C0002792,Anaphylactic shock,4.1
CID100012559,CID000012559,C0009676,PT,C0009676,Confusional state,4.1
CID100012559,CID000012559,C0036572,PT,C0036572,Convulsion,4.1
CID100012559,CID000012559,C1384666,PT,C0011053,Deafness,4.1
CID100012559,CID000012559,C0003123,PT,C0232462,Decreased appetite,4.1
CID100012559,CID000012559,C0011991,PT,C0011991,Diarrhoea,4.1
CID100012559,CID000012559,C0151878,PT,C0151878,Electrocardiogram QT prolonged,4.1
CID100012559,CID000012559,C0014742,PT,C0014742,Erythema multiforme,4.1
CID100012559,CID000012559,C0009676,PT,C1443060,Feeling abnormal,4.1
CID100012559,CID000012559,C0000737,PT,C0687713,Gastrointestinal pain,4.1
CID100012559,CID000012559,C0018524,PT,C0018524,Hallucination,4.1
CID100012559,CID000012559,C1384666,PT,C1384666,Hearing impaired,4.1
CID100012559,CID000012559,C0086565,PT,C0086565,Hepatic function abnormal,4.1
CID100012559,CID000012559,C0858814,PT,C0019158,Hepatitis,4.1
CID100012559,CID000012559,C0020517,PT,C0020517,Hypersensitivity,4.1
CID100012559,CID000012559,C0151766,PT,C0151766,Liver function test abnormal,4.1
CID100012559,CID000012559,C0027497,PT,C0027497,Nausea,4.1
CID100012559,CID000012559,C0030305,PT,C0030305,Pancreatitis,4.1
CID100012559,CID000012559,C1257843,PT,C1257843,Pseudomembranous colitis,4.1
CID100012559,CID000012559,C0302295,PT,C0015230,Rash,4.1
CID100012559,CID000012559,C0038325,PT,C0038325,Stevens-Johnson syndrome,4.1
CID100012559,CID000012559,C0040264,PT,C0040264,Tinnitus,4.1
CID100012559,CID000012559,C0040479,PT,C0040479,Torsade de pointes,4.1
CID100012559,CID000012559,C0014518,PT,C0014518,Toxic epidermal necrolysis,4.1
CID100012559,CID000012559,C0027707,PT,C0041349,Tubulointerstitial nephritis,4.1
CID100012559,CID000012559,C0042109,PT,C0042109,Urticaria,4.1
CID100012559,CID000012559,C0085612,PT,C0085612,Ventricular arrhythmia,4.1
CID100012559,CID000012559,C0042514,PT,C0042514,Ventricular tachycardia,4.1
CID100012559,CID000012559,C0042571,PT,C0042571,Vertigo,4.1
CID100012559,CID000012559,C0042963,PT,C0042963,Vomiting,4.1
CID100012597,CID000012597,C0235309,PT,C0232487,Abdominal discomfort,4.1
CID100012597,CID000012597,C0000737,PT,C0000737,Abdominal pain,4.1
CID100012597,CID000012597,C0702166,PT,C0702166,Acne,4.1
CID100012597,CID000012597,C0027051,PT,C0948089,Acute coronary syndrome,4.1
CID100012597,CID000012597,C0155626,PT,C0155626,Acute myocardial infarction,4.1
CID100012597,CID000012597,C0085633,PT,C0233472,Affect lability,4.1
CID100012597,CID000012597,C0085631,PT,C0085631,Agitation,4.1
CID100012597,CID000012597,C0002418,PT,C0002418,Amblyopia,4.1
CID100012597,CID000012597,C0002965,PT,C0002962,Angina pectoris,4.1
CID100012597,CID000012597,C0002965,PT,C0002965,Angina unstable,4.1
CID100012597,CID000012597,C0003467,PT,C0003467,Anxiety,4.1
CID100012597,CID000012597,C0003811,PT,C0003811,Arrhythmia,4.1
CID100012597,CID000012597,C0085611,PT,C0428974,Arrhythmia supraventricular,4.1
CID100012597,CID000012597,C0003862,PT,C0003862,Arthralgia,4.1
CID100012597,CID000012597,C0004093,PT,C0004093,Asthenia,4.1
CID100012597,CID000012597,C0004096,PT,C0004096,Asthma,4.1
CID100012597,CID000012597,C0004238,PT,C0004238,Atrial fibrillation,4.1
CID100012597,CID000012597,C0221392,PT,C0149836,Atrophic vulvovaginitis,4.1
CID100012597,CID000012597,C1145628,PT,C0259749,Autonomic neuropathy,4.1
CID100012597,CID000012597,C0004604,PT,C0004604,Back pain,4.1
CID100012597,CID000012597,C0004623,PT,C0004623,Bacterial infection,4.1
CID100012597,CID000012597,C0740394,PT,C0235416,Blood uric acid increased,4.1
CID100012597,CID000012597,C0015967,PT,C0015967,Body temperature increased,4.1
CID100012597,CID000012597,C0428977,PT,C0428977,Bradycardia,4.1
CID100012597,CID000012597,C0024902,PT,C0024902,Breast pain,4.1
CID100012597,CID000012597,C0006277,PT,C0006277,Bronchitis,4.1
CID100012597,CID000012597,C0006266,PT,C0006266,Bronchospasm,4.1
CID100012597,CID000012597,C0006384,PT,C0006384,Bundle branch block,4.1
CID100012597,CID000012597,C0006840,PT,C0006840,Candida infection,4.1
CID100012597,CID000012597,C0018801,PT,C0018801,Cardiac failure,4.1
CID100012597,CID000012597,C0018808,PT,C0018808,Cardiac murmur,4.1
CID100012597,CID000012597,C0007222,PT,C0007222,Cardiovascular disorder,4.1
CID100012597,CID000012597,C0038454,PT,C0038454,Cerebrovascular accident,4.1
CID100012597,CID000012597,C0008031,PT,C0008031,Chest pain,4.1
CID100012597,CID000012597,C0424790,PT,C0085593,Chills,4.1
CID100012597,CID000012597,C0005779,PT,C0005779,Coagulopathy,4.1
CID100012597,CID000012597,C0009676,PT,C0009676,Confusional state,4.1
CID100012597,CID000012597,C0009763,PT,C0009763,Conjunctivitis,4.1
CID100012597,CID000012597,C0009806,PT,C0009806,Constipation,4.1
CID100012597,CID000012597,C0010200,PT,C0010200,Cough,4.1
CID100012597,CID000012597,C0003123,PT,C0232462,Decreased appetite,4.1
CID100012597,CID000012597,C0015230,PT,C0011603,Dermatitis,4.1
CID100012597,CID000012597,C0011991,PT,C0011991,Diarrhoea,4.1
CID100012597,CID000012597,C0231218,PT,C0234215,Discomfort,4.1
CID100012597,CID000012597,C0233407,PT,C0233407,Disorientation,4.1
CID100012597,CID000012597,C0235198,PT,C0233414,Disturbance in attention,4.1
CID100012597,CID000012597,C0011124,PT,C0855242,Disturbance in sexual arousal,4.1
CID100012597,CID000012597,C0012833,PT,C0012833,Dizziness,4.1
CID100012597,CID000012597,C0043352,PT,C0043352,Dry mouth,4.1
CID100012597,CID000012597,C0235290,PT,C0013378,Dysgeusia,4.1
CID100012597,CID000012597,C0013395,PT,C0013395,Dyspepsia,4.1
CID100012597,CID000012597,C0013404,PT,C0013404,Dyspnoea,4.1
CID100012597,CID000012597,C0013456,PT,C0013456,Ear pain,4.1
CID100012597,CID000012597,C0242350,PT,C0242350,Erectile dysfunction,4.1
CID100012597,CID000012597,C0340464,PT,C0340464,Extrasystoles,4.1
CID100012597,CID000012597,C0015672,PT,C0015672,Fatigue,4.1
CID100012597,CID000012597,C0009676,PT,C1443060,Feeling abnormal,4.1
CID100012597,CID000012597,C0016204,PT,C0016204,Flatulence,4.1
CID100012597,CID000012597,C0016382,PT,C0016382,Flushing,4.1
CID100012597,CID000012597,C0038358,PT,C0038358,Gastric ulcer,4.1
CID100012597,CID000012597,C0017152,PT,C0017152,Gastritis,4.1
CID100012597,CID000012597,C0000737,PT,C0687713,Gastrointestinal pain,4.1
CID100012597,CID000012597,C0017675,PT,C0017675,Glossitis,4.1
CID100012597,CID000012597,C0019080,PT,C0518015,Haemoglobin,4.1
CID100012597,CID000012597,C0019080,PT,C0019080,Haemorrhage,4.1
CID100012597,CID000012597,C0019112,PT,C0019112,Haemorrhoids,4.1
CID100012597,CID000012597,C0235807,PT,C0235807,Hair texture abnormal,4.1
CID100012597,CID000012597,C0018681,PT,C0018681,Headache,4.1
CID100012597,CID000012597,C0577822,PT,C0577822,Heart sounds abnormal,4.1
CID100012597,CID000012597,C0019521,PT,C0019521,Hiccups,4.1
CID100012597,CID000012597,C0600142,PT,C0600142,Hot flush,4.1
CID100012597,CID000012597,C0038990,PT,C0020458,Hyperhidrosis,4.1
CID100012597,CID000012597,C0020488,PT,C0020488,Hypernatraemia,4.1
CID100012597,CID000012597,C0020517,PT,C0020517,Hypersensitivity,4.1
CID100012597,CID000012597,C0020538,PT,C0020538,Hypertension,4.1
CID100012597,CID000012597,C0740394,PT,C0740394,Hyperuricaemia,4.1
CID100012597,CID000012597,C0020580,PT,C0020580,Hypoaesthesia,4.1
CID100012597,CID000012597,C0002884,PT,C0002884,Hypochromic anaemia,4.1
CID100012597,CID000012597,C0020621,PT,C0020621,Hypokalaemia,4.1
CID100012597,CID000012597,C0020649,PT,C0020649,Hypotension,4.1
CID100012597,CID000012597,C0231218,PT,C2047937,Ill-defined disorder,4.1
CID100012597,CID000012597,C0392171,PT,C0521839,Influenza like illness,4.1
CID100012597,CID000012597,C0917801,PT,C0917801,Insomnia,4.1
CID100012597,CID000012597,C0021775,PT,C0021775,Intermittent claudication,4.1
CID100012597,CID000012597,C0022107,PT,C0022107,Irritability,4.1
CID100012597,CID000012597,C0023380,PT,C0023380,Lethargy,4.1
CID100012597,CID000012597,C0011124,PT,C0011124,Libido decreased,4.1
CID100012597,CID000012597,C0039070,PT,C0041657,Loss of consciousness,4.1
CID100012597,CID000012597,C0235896,PT,C0235896,Lung infiltration,4.1
CID100012597,CID000012597,C0231218,PT,C0231218,Malaise,4.1
CID100012597,CID000012597,C0162429,PT,C0162429,Malnutrition,4.1
CID100012597,CID000012597,C0025222,PT,C0025222,Melaena,4.1
CID100012597,CID000012597,C0600142,PT,C0236075,Menopausal symptoms,4.1
CID100012597,CID000012597,C0235198,PT,C1306341,Mental disability,4.1
CID100012597,CID000012597,C0004936,PT,C0004936,Mental disorder,4.1
CID100012597,CID000012597,C0025637,PT,C0025637,Methaemoglobinaemia,4.1
CID100012597,CID000012597,C0149931,PT,C0149931,Migraine,4.1
CID100012597,CID000012597,C0085633,PT,C0085633,Mood swings,4.1
CID100012597,CID000012597,C0026821,PT,C0037763,Muscle spasms,4.1
CID100012597,CID000012597,C0151786,PT,C0151786,Muscular weakness,4.1
CID100012597,CID000012597,C0003862,PT,C0948594,Musculoskeletal discomfort,4.1
CID100012597,CID000012597,C0026858,PT,C0026858,Musculoskeletal pain,4.1
CID100012597,CID000012597,C0231528,PT,C0231528,Myalgia,4.1
CID100012597,CID000012597,C0027051,PT,C0027051,Myocardial infarction,4.1
CID100012597,CID000012597,C0027121,PT,C0027121,Myositis,4.1
CID100012597,CID000012597,C0027424,PT,C0027424,Nasal congestion,4.1
CID100012597,CID000012597,C0027497,PT,C0027497,Nausea,4.1
CID100012597,CID000012597,C0007859,PT,C0007859,Neck pain,4.1
CID100012597,CID000012597,C0022650,PT,C0392525,Nephrolithiasis,4.1
CID100012597,CID000012597,C0027769,PT,C0027769,Nervousness,4.1
CID100012597,CID000012597,C0027813,PT,C0027813,Neuritis,4.1
CID100012597,CID000012597,C0027813,PT,C0031117,Neuropathy peripheral,4.1
CID100012597,CID000012597,C0028084,PT,C0028084,Nightmare,4.1
CID100012597,CID000012597,C0013604,PT,C0013604,Oedema,4.1
CID100012597,CID000012597,C0030193,PT,C0030193,Pain,4.1
CID100012597,CID000012597,C0030232,PT,C0030232,Pallor,4.1
CID100012597,CID000012597,C0030252,PT,C0030252,Palpitations,4.1
CID100012597,CID000012597,C0030554,PT,C0030554,Paraesthesia,4.1
CID100012597,CID000012597,C0030552,PT,C0030552,Paresis,4.1
CID100012597,CID000012597,C0311223,PT,C0031037,Periarthritis,4.1
CID100012597,CID000012597,C0031350,PT,C0031350,Pharyngitis,4.1
CID100012597,CID000012597,C0085636,PT,C0085636,Photophobia,4.1
CID100012597,CID000012597,C0032285,PT,C0032285,Pneumonia,4.1
CID100012597,CID000012597,C0032617,PT,C0032617,Polyuria,4.1
CID100012597,CID000012597,C0033575,PT,C0033575,Prostatic disorder,4.1
CID100012597,CID000012597,C0033774,PT,C0033774,Pruritus,4.1
CID100012597,CID000012597,C0034150,PT,C0034150,Purpura,4.1
CID100012597,CID000012597,C0034642,PT,C0034642,Rales,4.1
CID100012597,CID000012597,C0015230,PT,C0015230,Rash,4.1
CID100012597,CID000012597,C0035455,PT,C0035455,Rhinitis,4.1
CID100012597,CID000012597,C0039070,PT,C0036974,Shock,4.1
CID100012597,CID000012597,C0037199,PT,C0037199,Sinusitis,4.1
CID100012597,CID000012597,C0037287,PT,C0281981,Skin mass,4.1
CID100012597,CID000012597,C0023223,PT,C0037299,Skin ulcer,4.1
CID100012597,CID000012597,C2830004,PT,C2830004,Somnolence,4.1
CID100012597,CID000012597,C0039070,PT,C0039070,Syncope,4.1
CID100012597,CID000012597,C0039231,PT,C0039231,Tachycardia,4.1
CID100012597,CID000012597,C0151936,PT,C0151936,Tendon disorder,4.1
CID100012597,CID000012597,C0027769,PT,C0233494,Tension,4.1
CID100012597,CID000012597,C0039971,PT,C0039971,Thirst,4.1
CID100012597,CID000012597,C0040034,PT,C0040034,Thrombocytopenia,4.1
CID100012597,CID000012597,C0040264,PT,C0040264,Tinnitus,4.1
CID100012597,CID000012597,C0040485,PT,C0040485,Torticollis,4.1
CID100012597,CID000012597,C0040822,PT,C0040822,Tremor,4.1
CID100012597,CID000012597,C0206504,PT,C0206504,Tympanic membrane perforation,4.1
CID100012597,CID000012597,C0041912,PT,C0041912,Upper respiratory tract infection,4.1
CID100012597,CID000012597,C0042075,PT,C0041969,Urethral disorder,4.1
CID100012597,CID000012597,C0042075,PT,C0042075,Urinary tract disorder,4.1
CID100012597,CID000012597,C0042029,PT,C0042029,Urinary tract infection,4.1
CID100012597,CID000012597,C0032617,PT,C1167965,Urine output increased,4.1
CID100012597,CID000012597,C0042345,PT,C0042345,Varicose vein,4.1
CID100012597,CID000012597,C0034150,PT,C1368065,Vascular purpura,4.1
