sider_stitch_flat_id,sider_drug_name,sider_pubchem_cid,sider_inchi_key,atc_codes,unique_side_effect_count,nearest_query_id,nearest_query_name,nearest_query_class,nearest_query_tanimoto,similarity_band
CID100170361,varenicline,170361,JQSHBVHOMNKWFT-UHFFFAOYSA-N,N07BA03,279,CHEMBL5653589,CHEMBL5653589,network_candidate,0.0963855421686747,structurally_distant_under_this_fingerprint
CID100005665,vigabatrin,5665,PJDFLNIOAUIZSL-UHFFFAOYSA-N,N03AG04,211,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.0963855421686747,structurally_distant_under_this_fingerprint
CID100003325,famotidine,3325,XUFQPHANEAPEMJ-UHFFFAOYSA-N,A02BA03,120,CHEMBL1802815,CHEMBL1802815,network_candidate,0.09615384615384616,structurally_distant_under_this_fingerprint
CID100004536,norethisterone,4536,VIKNJXKGJWUCNN-UHFFFAOYSA-N,G03AC01; G03DC02,94,CHEMBL1802973,CHEMBL1802973,network_candidate,0.09615384615384616,structurally_distant_under_this_fingerprint
CID100005576,trimethadione,5576,IRYJRGCIQBGHIV-UHFFFAOYSA-N,N03AC02,54,REF_NANNOCYSTIN_A,Nannocystin A,reference_ligand,0.09615384615384616,structurally_distant_under_this_fingerprint
CID170695640,colestyramine,70695640,KNDHRUPPBXRELB-UHFFFAOYSA-M,C10AC01,93,CHEMBL1802815,CHEMBL1802815,network_candidate,0.09574468085106383,structurally_distant_under_this_fingerprint
CID100004739,pentostatin,4739,FPVKHBSQESCIEP-UHFFFAOYSA-N,L01XX08,164,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09574468085106383,structurally_distant_under_this_fingerprint
CID100071436,Lutalyse,71436,IYGXEHDCSOYNKY-NULUWHCBSA-N,,65,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.09565217391304348,structurally_distant_under_this_fingerprint
CID100002519,caffeine,2519,RYYVLZVUVIJVGH-UHFFFAOYSA-N,N06BC01,51,CHEMBL3752910,CHEMBL3752910,network_candidate,0.09523809523809523,structurally_distant_under_this_fingerprint
CID100003241,epinastine,3241,WHWZLSFABNNENI-UHFFFAOYSA-N,R06AX24; S01GX10,12,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09523809523809523,structurally_distant_under_this_fingerprint
CID100003446,gabapentin,3446,UGJMXCAKCUNAIE-UHFFFAOYSA-N,N03AX12,465,CHEMBL1802973,CHEMBL1802973,network_candidate,0.09523809523809523,structurally_distant_under_this_fingerprint
CID100003743,ioxilan,3743,UUMLTINZBQPNGF-UHFFFAOYSA-N,V08AB12,57,CHEMBL1802815,CHEMBL1802815,network_candidate,0.09523809523809523,structurally_distant_under_this_fingerprint
CID100004184,mianserin,4184,UEQUQVLFIPOEMF-UHFFFAOYSA-N,N06AX03,68,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09523809523809523,structurally_distant_under_this_fingerprint
CID125880656,doxycycline,25880656,UEVKMCOZLJYVNG-NLJUDYQYSA-M,A01AB22; J01AA02,150,CHEMBL1802973,CHEMBL1802973,network_candidate,0.09482758620689655,structurally_distant_under_this_fingerprint
CID100119182,clofarabine,119182,WDDPHFBMKLOVOX-AYQXTPAHSA-N,L01BB06,167,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09473684210526316,structurally_distant_under_this_fingerprint
CID100003830,cytokinin,3830,QANMHLXAZMSUEX-UHFFFAOYSA-N,B06AA03,19,CHEMBL5653589,CHEMBL5653589,network_candidate,0.09473684210526316,structurally_distant_under_this_fingerprint
CID100004011,maprotiline,4011,QSLMDECMDJKHMQ-UHFFFAOYSA-N,N06AA21,148,CHEMBL1802973,CHEMBL1802973,network_candidate,0.09473684210526316,structurally_distant_under_this_fingerprint
CID100004064,meprobamate,4064,NPPQSCRMBWNHMW-UHFFFAOYSA-N,N05BC01,51,CHEMBL1802814,CHEMBL1802814,network_candidate,0.09473684210526316,structurally_distant_under_this_fingerprint
CID100005002,quetiapine,5002,URKOMYMAXPYINW-UHFFFAOYSA-N,N05AH04,378,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09473684210526316,structurally_distant_under_this_fingerprint
CID100071158,acamprosate,71158,AFCGFAGUEYAMAO-UHFFFAOYSA-N,N07BB03,209,CHEMBL1232461,MOLIBRESIB,network_candidate,0.0945945945945946,structurally_distant_under_this_fingerprint
CID100000681,dopamine,681,VYFYYTLLBUKUHU-UHFFFAOYSA-N,C01CA04,21,CHEMBL1802815,CHEMBL1802815,network_candidate,0.09411764705882353,structurally_distant_under_this_fingerprint
CID105488383,ofatumumab,5488383,CAKJTDWTGCLYDZ-NBYYMMLRSA-N,L01XC10,87,CHEMBL1802814,CHEMBL1802814,network_candidate,0.09401709401709402,structurally_distant_under_this_fingerprint
CID100005297,streptomycin,5297,UCSJYZPVAKXKNQ-UHFFFAOYSA-N,A07AA04; J01GA01,25,CHEMBL1802814,CHEMBL1802814,network_candidate,0.09375,structurally_distant_under_this_fingerprint
CID100123611,fondaparinux,123611,XEKSTYNIJLDDAZ-KUCIAVDMSA-D,B01AX05,103,REF_DIDEMNIN_B,Didemnin B,reference_ligand,0.0935672514619883,structurally_distant_under_this_fingerprint
CID100027400,pizotifen,27400,FIADGNVRKBPQEU-UHFFFAOYSA-N,N02CX01,19,REF_NANNOCYSTIN_A,Nannocystin A,reference_ligand,0.09322033898305085,structurally_distant_under_this_fingerprint
CID100060172,adefovir,60172,SUPKOOSCJHTBAH-UHFFFAOYSA-N,,32,CHEMBL3752910,CHEMBL3752910,network_candidate,0.09278350515463918,structurally_distant_under_this_fingerprint
CID100062358,ammonium,62358,RZOBLYBZQXQGFY-UHFFFAOYSA-N,,5,CHEMBL1802973,CHEMBL1802973,network_candidate,0.09210526315789473,structurally_distant_under_this_fingerprint
CID100002431,bretylium,2431,AAQOQKQBGPPFNS-UHFFFAOYSA-N,C01BD02,33,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09210526315789473,structurally_distant_under_this_fingerprint
CID100003209,eicosapentaenoic,3209,JAZBEHYOTPTENJ-UHFFFAOYSA-N,,3,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09210526315789473,structurally_distant_under_this_fingerprint
CID100000612,lactate,612,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,G01AD01,11,CHEMBL1802815,CHEMBL1802815,network_candidate,0.09210526315789473,structurally_distant_under_this_fingerprint
CID100001054,pyridoxine,1054,LXNHXLLTXMVWPM-UHFFFAOYSA-N,A11HA02,5,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09210526315789473,structurally_distant_under_this_fingerprint
CID100002973,deferoxamine,2973,UBQYURCVBFRUQT-UHFFFAOYSA-N,V03AC01,100,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09195402298850575,structurally_distant_under_this_fingerprint
CID100001130,thiamine,1130,JZRWCGZRTZMZEH-UHFFFAOYSA-N,A11DA01,18,CHEMBL3752910,CHEMBL3752910,network_candidate,0.09183673469387756,structurally_distant_under_this_fingerprint
CID100441332,carboprost,441332,DLJKPYFALUEJCK-YRIDSSQKSA-N,G02AD04,70,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.09174311926605505,structurally_distant_under_this_fingerprint
CID100005408,testosterone,5408,MUMGGOZAMZWBJJ-UHFFFAOYSA-N,G03BA03,359,REF_DIDEMNIN_B,Didemnin B,reference_ligand,0.09154929577464789,structurally_distant_under_this_fingerprint
CID100002578,BCNU,2578,DLGOEMSEDOSKAD-UHFFFAOYSA-N,L01AD01,163,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09090909090909091,structurally_distant_under_this_fingerprint
CID100000232,arginine,232,ODKSFYDXXFIFQN-UHFFFAOYSA-N,B05XB01,30,CHEMBL1802815,CHEMBL1802815,network_candidate,0.09090909090909091,structurally_distant_under_this_fingerprint
CID100003737,sodium,3737,UXIGWFXRQKWHHA-UHFFFAOYSA-N,V08AA04,70,CHEMBL3752910,CHEMBL3752910,network_candidate,0.09090909090909091,structurally_distant_under_this_fingerprint
CID100003742,ioxaglate,3742,TYYBFXNZMFNZJT-UHFFFAOYSA-N,V08AB03,92,CHEMBL1232461,MOLIBRESIB,network_candidate,0.09,structurally_distant_under_this_fingerprint
CID100054331,fosfomycin,54331,QZJIMDIBFFHQDW-LMLSDSMGSA-N,,60,CHEMBL1802973,CHEMBL1802973,network_candidate,0.0898876404494382,structurally_distant_under_this_fingerprint
CID100005214,silver,5214,GOYDASFKHSBSBH-UHFFFAOYSA-P,D06BA01,25,CHEMBL3752910,CHEMBL3752910,network_candidate,0.0898876404494382,structurally_distant_under_this_fingerprint
CID104474778,2-hydroxysuccinaldehyde,4474778,VTERBIYJBWDXDT-UHFFFAOYSA-N,B03XA01,49,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.08974358974358974,structurally_distant_under_this_fingerprint
CID100060754,gadodiamide,60754,XPCLDSMKWNNKOM-UHFFFAOYSA-K,V08CA03,87,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08974358974358974,structurally_distant_under_this_fingerprint
CID100065014,AMD3100,65014,UEUPDYPUTTUXLJ-UHFFFAOYSA-N,L03AX16,57,REF_NANNOCYSTIN_A,Nannocystin A,reference_ligand,0.08928571428571429,structurally_distant_under_this_fingerprint
CID100002477,buspirone,2477,QWCRAEMEVRGPNT-UHFFFAOYSA-N,N05BE01,159,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.0891089108910891,structurally_distant_under_this_fingerprint
CID100004976,protriptyline,4976,BWPIARFWQZKAIA-UHFFFAOYSA-N,N06AA11,89,CHEMBL1802973,CHEMBL1802973,network_candidate,0.08888888888888889,structurally_distant_under_this_fingerprint
CID100000772,LMWH,772,HTTJABKRGRZYRN-UHFFFAOYSA-N,B01AB05,65,REF_PLITIDEPSIN,Plitidepsin,reference_ligand,0.08875739644970414,structurally_distant_under_this_fingerprint
CID100005514,topiramate,5514,KJADKKWYZYXHBB-UHFFFAOYSA-N,N03AX11,478,REF_NANNOCYSTIN_A,Nannocystin A,reference_ligand,0.08870967741935484,structurally_distant_under_this_fingerprint
CID100002955,dapsone,2955,MQJKPEGWNLWLTK-UHFFFAOYSA-N,D10AX05; J04BA02,46,CHEMBL1802973,CHEMBL1802973,network_candidate,0.08860759493670886,structurally_distant_under_this_fingerprint
CID100004678,dexpanthenol,4678,SNPLKNRPJHDVJA-UHFFFAOYSA-N,A11HA30; D03AX03; S01XA12,11,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08860759493670886,structurally_distant_under_this_fingerprint
CID100003367,fludarabine,3367,HBUBKKRHXORPQB-UHFFFAOYSA-N,L01BB05,154,CHEMBL1802814,CHEMBL1802814,network_candidate,0.08849557522123894,structurally_distant_under_this_fingerprint
CID100005407,testolactone,5407,BPEWUONYVDABNZ-UHFFFAOYSA-N,,14,CHEMBL1802973,CHEMBL1802973,network_candidate,0.08823529411764706,structurally_distant_under_this_fingerprint
CID100002913,cyproheptadine,2913,JJCFRYNCJDLXIK-UHFFFAOYSA-N,R06AX02,61,CHEMBL1802815,CHEMBL1802815,network_candidate,0.08791208791208792,structurally_distant_under_this_fingerprint
CID100004638,oxymetholone,4638,ICMWWNHDUZJFDW-UHFFFAOYSA-N,A14AA05,32,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.08737864077669903,structurally_distant_under_this_fingerprint
CID100005636,unoprostone,5636,TVHAZVBUYQMHBC-UHFFFAOYSA-N,S01EE02,47,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.08737864077669903,structurally_distant_under_this_fingerprint
CID124846132,hetastarch,24846132,CWSZBVAUYPTXTG-UHFFFAOYSA-N,,48,REF_DIDEMNIN_B,Didemnin B,reference_ligand,0.087248322147651,structurally_distant_under_this_fingerprint
CID100003406,4-methylpyrazole,3406,RIKMMFOAQPJVMX-UHFFFAOYSA-N,V03AB34,43,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08695652173913043,structurally_distant_under_this_fingerprint
CID100003121,valproate,3121,NIJJYAXOARWZEE-UHFFFAOYSA-N,N03AG01,290,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08695652173913043,structurally_distant_under_this_fingerprint
CID106433082,hexaminolevulinate,6433082,LZYXPFZBAZTOCH-UHFFFAOYSA-N,,10,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08641975308641975,structurally_distant_under_this_fingerprint
CID156842239,n-3,56842239,QPEOIOLHJXXJFN-GNGJDXFDSA-N,,14,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08641975308641975,structurally_distant_under_this_fingerprint
CID100037720,pentosan,37720,FCCNSUIJIOOXEZ-SJYYZXOBSA-N,C05BA04,80,REF_DIDEMNIN_B,Didemnin B,reference_ligand,0.08633093525179857,structurally_distant_under_this_fingerprint
CID100002160,amitriptyline,2160,KRMDCWKBEZIMAB-UHFFFAOYSA-N,N06AA09,114,CHEMBL1802815,CHEMBL1802815,network_candidate,0.08602150537634409,structurally_distant_under_this_fingerprint
CID100002216,apraclonidine,2216,IEJXVRYNEISIKR-UHFFFAOYSA-N,S01EA03,101,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08536585365853659,structurally_distant_under_this_fingerprint
CID100004510,nitroglycerin,4510,SNIOPGDIGTZGOP-UHFFFAOYSA-N,C01DA02; C05AE01,93,CHEMBL1802973,CHEMBL1802973,network_candidate,0.08536585365853659,structurally_distant_under_this_fingerprint
CID100004727,D-penicillamine,4727,VVNCNSJFMMFHPL-UHFFFAOYSA-N,M01CC01,104,CHEMBL1802815,CHEMBL1802815,network_candidate,0.08433734939759036,structurally_distant_under_this_fingerprint
CID100002140,diatrizoate,2140,YVPYQUNUQOZFHG-UHFFFAOYSA-N,V08AA01,116,CHEMBL3752910,CHEMBL3752910,network_candidate,0.08433734939759036,structurally_distant_under_this_fingerprint
CID100003998,mafenide,3998,TYMRLRRVMHJFTF-UHFFFAOYSA-N,D06BA03,28,CHEMBL1802973,CHEMBL1802973,network_candidate,0.08433734939759036,structurally_distant_under_this_fingerprint
CID100003639,hydrochlorothiazide,3639,JZUFKLXOESDKRF-UHFFFAOYSA-N,C03AA03,143,REF_NANNOCYSTIN_A,Nannocystin A,reference_ligand,0.08403361344537816,structurally_distant_under_this_fingerprint
CID100000187,acetylcholine,187,OIPILFWXSMYKGL-UHFFFAOYSA-N,S01EB09,8,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08333333333333333,structurally_distant_under_this_fingerprint
CID100000085,carnitine,85,PHIQHXFUZVPYII-UHFFFAOYSA-O,A16AA01,71,CHEMBL1802815,CHEMBL1802815,network_candidate,0.08333333333333333,structurally_distant_under_this_fingerprint
CID100004673,pamidronate,4673,CEYUIFJWVHOCPP-UHFFFAOYSA-L,M05BA03,168,CHEMBL1802973,CHEMBL1802973,network_candidate,0.08333333333333333,structurally_distant_under_this_fingerprint
CID100005314,succinylcholine,5314,AXOIZCJOOAYSMI-UHFFFAOYSA-N,M03AB01,42,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08333333333333333,structurally_distant_under_this_fingerprint
CID100667490,6-mercaptopurine,667490,GLVAUDGFNGKCSF-UHFFFAOYSA-N,L01BB02,48,CHEMBL1232461,MOLIBRESIB,network_candidate,0.0821917808219178,structurally_distant_under_this_fingerprint
CID111235728,Saxagliptin,11235728,KVBUVKKLNZGQEE-ZBMKVBKGSA-N,A10BH03,54,REF_NANNOCYSTIN_A,Nannocystin A,reference_ligand,0.08208955223880597,structurally_distant_under_this_fingerprint
CID100006468,phencyclidine,6468,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,,35,REF_NANNOCYSTIN_A,Nannocystin A,reference_ligand,0.08181818181818182,structurally_distant_under_this_fingerprint
CID100002720,thiazide,2720,JBMKAUGHUNFTOL-UHFFFAOYSA-N,C03AA04,56,CHEMBL1802815,CHEMBL1802815,network_candidate,0.08163265306122448,structurally_distant_under_this_fingerprint
CID111499245,AN2690,11499245,LFQDNHWZDQTITF-UHFFFAOYSA-N,,5,CHEMBL3752910,CHEMBL3752910,network_candidate,0.08139534883720931,structurally_distant_under_this_fingerprint
CID100024748,glucose,24748,VJHCJDRQFCCTHL-UHFFFAOYSA-N,,25,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.08139534883720931,structurally_distant_under_this_fingerprint
CID100168625,poly(styrene,168625,VMSBGXAJJLPWKV-UHFFFAOYSA-N,V03AE01,23,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.08139534883720931,structurally_distant_under_this_fingerprint
CID100004675,pancuronium,4675,GVEAYVLWDAFXET-UHFFFAOYSA-N,M03AC01,18,CHEMBL1802814,CHEMBL1802814,network_candidate,0.08130081300813008,structurally_distant_under_this_fingerprint
CID100001727,4-AP,1727,NUKYPUAOHBNCPY-UHFFFAOYSA-N,,40,CHEMBL3752910,CHEMBL3752910,network_candidate,0.08108108108108109,structurally_distant_under_this_fingerprint
CID100000191,adenosine,191,OIRDTQYFTABQOQ-UHFFFAOYSA-N,C01EB10; J05AB03; S01AD06,92,CHEMBL1802814,CHEMBL1802814,network_candidate,0.08108108108108109,structurally_distant_under_this_fingerprint
CID100003657,hydroxyurea,3657,VSNHCAURESNICA-UHFFFAOYSA-N,L01XX05,105,CHEMBL1802973,CHEMBL1802973,network_candidate,0.08108108108108109,structurally_distant_under_this_fingerprint
CID100005248,sodium,5248,URLJMZWTXZTZRR-UHFFFAOYSA-N,,14,CHEMBL1232461,MOLIBRESIB,network_candidate,0.08108108108108109,structurally_distant_under_this_fingerprint
CID100003158,doxepin,3158,ODQWQRRAPPTVAG-UHFFFAOYSA-N,N06AA12,242,CHEMBL1802815,CHEMBL1802815,network_candidate,0.08080808080808081,structurally_distant_under_this_fingerprint
CID100051577,miglitol,51577,IBAQFPQHRJAVAV-UHFFFAOYSA-N,A10BF02,21,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.08045977011494253,structurally_distant_under_this_fingerprint
CID100003155,dothiepin,3155,PHTUQLWOUWZIMZ-UHFFFAOYSA-N,N06AA16,83,CHEMBL1802815,CHEMBL1802815,network_candidate,0.08,structurally_distant_under_this_fingerprint
CID100004139,methylene,4139,RBTBFTRPCNLSDE-UHFFFAOYSA-N,V03AB17; V04CG05,58,CHEMBL1802815,CHEMBL1802815,network_candidate,0.08,structurally_distant_under_this_fingerprint
CID100003038,dichlorphenamide,3038,GJQPMPFPNINLKP-UHFFFAOYSA-N,S01EC02,39,CHEMBL1802815,CHEMBL1802815,network_candidate,0.07954545454545454,structurally_distant_under_this_fingerprint
CID109812414,dalteparin,9812414,OHJKXVLJWUPWQG-PNRHKHKDSA-N,B01AB04; B01AB06; B01AB07; B01AB08; B01AB10; B01AB12,166,CHEMBL1232461,MOLIBRESIB,network_candidate,0.07920792079207921,structurally_distant_under_this_fingerprint
CID100005538,retinoic,5538,SHGAZHPCJJPHSC-UHFFFAOYSA-N,D10AD01; D10AD04; D10BA01; D11AX19; L01XX14; L01XX22,382,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.07920792079207921,structurally_distant_under_this_fingerprint
CID100001071,retinol,1071,FPIPGXGPPPQFEQ-UHFFFAOYSA-N,A11CA01; D10AD02; R01AX02; S01XA02,2,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.07920792079207921,structurally_distant_under_this_fingerprint
CID100060198,exemestane,60198,BFYIZQONLCFLEV-DAELLWKTSA-N,L02BG06,114,CHEMBL1802814,CHEMBL1802814,network_candidate,0.07894736842105263,structurally_distant_under_this_fingerprint
CID100000750,glycine,750,DHMQDGOQFOQNFH-UHFFFAOYSA-N,B05CX03,37,CHEMBL1802815,CHEMBL1802815,network_candidate,0.07894736842105263,structurally_distant_under_this_fingerprint
CID100003009,DFMO,3009,VLCYCQAOQCDTCN-UHFFFAOYSA-N,D11AX16; P01CX03,49,CHEMBL1802815,CHEMBL1802815,network_candidate,0.07865168539325842,structurally_distant_under_this_fingerprint
CID100003902,letrozole,3902,HPJKCIUCZWXJDR-UHFFFAOYSA-N,L02BG04,154,CHEMBL3752910,CHEMBL3752910,network_candidate,0.07865168539325842,structurally_distant_under_this_fingerprint
CID100005487,tizanidine,5487,XFYDIVBRZNQMJC-UHFFFAOYSA-N,M03BX02,216,CHEMBL1232461,MOLIBRESIB,network_candidate,0.07865168539325842,structurally_distant_under_this_fingerprint
CID100001990,acetohydroxamic,1990,RRUDCFGSUDOHDG-UHFFFAOYSA-N,G04BX03,33,CHEMBL1232461,MOLIBRESIB,network_candidate,0.078125,structurally_distant_under_this_fingerprint
CID100002684,cevimeline,2684,WUTYZMFRCNBCHQ-UHFFFAOYSA-N,N07AX03,396,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.07777777777777778,structurally_distant_under_this_fingerprint
CID100002907,cyclophosphamide,2907,CMSMOCZEIVJLDB-UHFFFAOYSA-N,L01AA01,281,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.07777777777777778,structurally_distant_under_this_fingerprint
CID100003690,ifosfamide,3690,HOMGKSMUEGBAAB-UHFFFAOYSA-N,L01AA06,291,CHEMBL1802814,CHEMBL1802814,network_candidate,0.07766990291262135,structurally_distant_under_this_fingerprint
CID100000247,betaine,247,KWIUHFFTVRNATP-UHFFFAOYSA-N,A09AB02; A16AA06,28,CHEMBL1802973,CHEMBL1802973,network_candidate,0.0759493670886076,structurally_distant_under_this_fingerprint
CID100003053,diethylenetriaminepentaacetic,3053,QPCDCPDFJACHGM-UHFFFAOYSA-N,,12,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.0759493670886076,structurally_distant_under_this_fingerprint
CID100002771,citalopram,2771,WSEQXVZVJXJVFP-UHFFFAOYSA-N,N06AB04; N06AB10,722,CHEMBL3752910,CHEMBL3752910,network_candidate,0.07547169811320754,structurally_distant_under_this_fingerprint
CID100005419,tetrahydrozoline,5419,BYJAVTDNIXVSPW-UHFFFAOYSA-N,R01AA06; R01AB03; S01GA02,13,CHEMBL1802814,CHEMBL1802814,network_candidate,0.07547169811320754,structurally_distant_under_this_fingerprint
CID100002895,cyclobenzaprine,2895,JURKNVYFZMSNLP-UHFFFAOYSA-N,M03BX08,129,CHEMBL1802815,CHEMBL1802815,network_candidate,0.07526881720430108,structurally_distant_under_this_fingerprint
CID106328526,AC1O3HA7,6328526,KPQJSIJSVGOGKZ-UHFFFAOYSA-N,,3,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.075,structurally_distant_under_this_fingerprint
CID100006049,EDTA,6049,KCXVZYZYPLLWCC-UHFFFAOYSA-N,V03AB03,47,CHEMBL1802815,CHEMBL1802815,network_candidate,0.075,structurally_distant_under_this_fingerprint
CID100003417,fosfomycin,3417,YMDXZJFXQJVXBF-UHFFFAOYSA-N,J01XX01,60,CHEMBL1802973,CHEMBL1802973,network_candidate,0.075,structurally_distant_under_this_fingerprint
CID100060852,ibandronate,60852,MPBVHIBUJCELCL-UHFFFAOYSA-N,M05BA06,180,REF_DIDEMNIN_B,Didemnin B,reference_ligand,0.07462686567164178,structurally_distant_under_this_fingerprint
CID100000311,citric,311,KRKNYBCHXYNGOX-UHFFFAOYSA-N,A09AB04,24,CHEMBL1802815,CHEMBL1802815,network_candidate,0.07407407407407407,structurally_distant_under_this_fingerprint
CID100160051,colesevelam,160051,VTAKZNRDSPNOAU-UHFFFAOYSA-M,C10AC04,54,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.07407407407407407,structurally_distant_under_this_fingerprint
CID100003279,ethambutol,3279,AEUTYOVWOVBAKS-UHFFFAOYSA-N,J04AK02,58,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.07407407407407407,structurally_distant_under_this_fingerprint
CID100000119,gamma-aminobutyric,119,BTCSSZJGUNDROE-UHFFFAOYSA-N,L03AA03; N03AG03,5,CHEMBL1802815,CHEMBL1802815,network_candidate,0.07407407407407407,structurally_distant_under_this_fingerprint
CID100005333,sulfonamide,5333,FDDDEECHVMSUSB-UHFFFAOYSA-N,D06BA05; J01EB06,2,CHEMBL1802973,CHEMBL1802973,network_candidate,0.07407407407407407,structurally_distant_under_this_fingerprint
CID100002949,danazol,2949,POZRVZJJTULAOH-UHFFFAOYSA-N,G03XA01,98,REF_NANNOCYSTIN_A,Nannocystin A,reference_ligand,0.07352941176470588,structurally_distant_under_this_fingerprint
CID100000137,5-aminolevulinic,137,ZGXJTSGNIOSYLO-UHFFFAOYSA-N,L01XD04,81,CHEMBL1802815,CHEMBL1802815,network_candidate,0.07317073170731707,structurally_distant_under_this_fingerprint
CID101349907,methimazole,1349907,PMRYVIKBURPHAH-UHFFFAOYSA-N,H03BB02,32,REF_TERNATIN_4,Ternatin-4,reference_ligand,0.07317073170731707,structurally_distant_under_this_fingerprint
CID100005071,rimantadine,5071,UBCHPRBFMUDMNC-UHFFFAOYSA-N,J05AC02,61,CHEMBL1802973,CHEMBL1802973,network_candidate,0.07317073170731707,structurally_distant_under_this_fingerprint
CID106918584,sugammadex,6918584,KMGKABOMYQLLDJ-VKHHSAQNSA-F,V03AB35,58,CHEMBL1802973,CHEMBL1802973,network_candidate,0.07291666666666667,structurally_distant_under_this_fingerprint
