stitch_flat_id,stitch_stereo_id,label_umls_id,meddra_concept_type,meddra_umls_id,side_effect_name,sider_version,candidate_name
CID100005291,CID000005291,C0027543,PT,C0027543,Necrosis ischaemic,4.1,imatinib
CID100005291,CID000005291,C0027651,PT,C0027651,Neoplasm,4.1,imatinib
CID100005291,CID000005291,C0006826,PT,C0006826,Neoplasm malignant,4.1,imatinib
CID100005291,CID000005291,C0027765,PT,C0027765,Nervous system disorder,4.1,imatinib
CID100005291,CID000005291,C0031117,PT,C0031117,Neuropathy peripheral,4.1,imatinib
CID100005291,CID000005291,C0027947,PT,C0027947,Neutropenia,4.1,imatinib
CID100005291,CID000005291,C0853697,PT,C0853697,Neutrophil count decreased,4.1,imatinib
CID100005291,CID000005291,C0028081,PT,C0028081,Night sweats,4.1,imatinib
CID100005291,CID000005291,C0240515,PT,C0240515,Nipple pain,4.1,imatinib
CID100005291,CID000005291,C0013604,PT,C0013604,Oedema,4.1,imatinib
CID100005291,CID000005291,C0085649,PT,C0085649,Oedema peripheral,4.1,imatinib
CID100005291,CID000005291,C0014868,PT,C0014868,Oesophagitis,4.1,imatinib
CID100005291,CID000005291,C0546956,PT,C0546956,Onychoclasis,4.1,imatinib
CID100005291,CID000005291,C0029134,PT,C0029134,Optic neuritis,4.1,imatinib
CID100005291,CID000005291,C0424813,PT,C0424813,Orbital oedema,4.1,imatinib
CID100005291,CID000005291,C0242429,PT,C2363730,Oropharyngeal discomfort,4.1,imatinib
CID100005291,CID000005291,C0242429,PT,C2363731,Oropharyngeal pain,4.1,imatinib
CID100005291,CID000005291,C0027543,PT,C0029445,Osteonecrosis,4.1,imatinib
CID100005291,CID000005291,C0030193,PT,C0030193,Pain,4.1,imatinib
CID100005291,CID000005291,C0030196,PT,C0030196,Pain in extremity,4.1,imatinib
CID100005291,CID000005291,C0030252,PT,C0030252,Palpitations,4.1,imatinib
CID100005291,CID000005291,C0030305,PT,C0030305,Pancreatitis,4.1,imatinib
CID100005291,CID000005291,C0010828,PT,C0030312,Pancytopenia,4.1,imatinib
CID100005291,CID000005291,C0030353,PT,C0030353,Papilloedema,4.1,imatinib
CID100005291,CID000005291,C0030554,PT,C0030554,Paraesthesia,4.1,imatinib
CID100005291,CID000005291,C0031039,PT,C0031039,Pericardial effusion,4.1,imatinib
CID100005291,CID000005291,C0031046,PT,C0031046,Pericarditis,4.1,imatinib
CID100005291,CID000005291,C0151205,PT,C0151205,Periorbital oedema,4.1,imatinib
CID100005291,CID000005291,C0277925,PT,C0277925,Peripheral coldness,4.1,imatinib
CID100005291,CID000005291,C0031256,PT,C0031256,Petechiae,4.1,imatinib
CID100005291,CID000005291,C0031350,PT,C0031350,Pharyngitis,4.1,imatinib
CID100005291,CID000005291,C0162830,PT,C0162830,Photosensitivity reaction,4.1,imatinib
CID100005291,CID000005291,C0037290,PT,C0549567,Pigmentation disorder,4.1,imatinib
CID100005291,CID000005291,C0392386,PT,C0392386,Platelet count decreased,4.1,imatinib
CID100005291,CID000005291,C0032227,PT,C0032227,Pleural effusion,4.1,imatinib
CID100005291,CID000005291,C0008033,PT,C0008033,Pleuritic pain,4.1,imatinib
CID100005291,CID000005291,C0032285,PT,C0032285,Pneumonia,4.1,imatinib
CID100005291,CID000005291,C0042023,PT,C0042023,Pollakiuria,4.1,imatinib
CID100005291,CID000005291,C0032584,PT,C0032584,Polyp,4.1,imatinib
CID100005291,CID000005291,C0919874,PT,C0919874,Post procedural haemorrhage,4.1,imatinib
CID100005291,CID000005291,C0376358,PT,C0376358,Prostate cancer,4.1,imatinib
CID100005291,CID000005291,C0033774,PT,C0033774,Pruritus,4.1,imatinib
CID100005291,CID000005291,C0033860,PT,C0033860,Psoriasis,4.1,imatinib
CID100005291,CID000005291,C0034069,PT,C0034069,Pulmonary fibrosis,4.1,imatinib
CID100005291,CID000005291,C0151701,PT,C0151701,Pulmonary haemorrhage,4.1,imatinib
CID100005291,CID000005291,C0020542,PT,C0020542,Pulmonary hypertension,4.1,imatinib
CID100005291,CID000005291,C0034063,PT,C0034063,Pulmonary oedema,4.1,imatinib
CID100005291,CID000005291,C0034150,PT,C0034150,Purpura,4.1,imatinib
CID100005291,CID000005291,C0015230,PT,C0015230,Rash,4.1,imatinib
CID100005291,CID000005291,C0085641,PT,C0085641,Rash pustular,4.1,imatinib
CID100005291,CID000005291,C0221203,PT,C0221203,Rash vesicular,4.1,imatinib
CID100005291,CID000005291,C0740457,PT,C0740457,Renal cancer,4.1,imatinib
CID100005291,CID000005291,C0035078,PT,C0035078,Renal failure,4.1,imatinib
CID100005291,CID000005291,C0022660,PT,C0022660,Renal failure acute,4.1,imatinib
CID100005291,CID000005291,C0558489,PT,C0558489,Renal pain,4.1,imatinib
CID100005291,CID000005291,C0035258,PT,C0035258,Restless legs syndrome,4.1,imatinib
CID100005291,CID000005291,C0035317,PT,C0035317,Retinal haemorrhage,4.1,imatinib
CID100005291,CID000005291,C0035410,PT,C0035410,Rhabdomyolysis,4.1,imatinib
CID100005291,CID000005291,C0035455,PT,C0035455,Rhinitis,4.1,imatinib
CID100005291,CID000005291,C0036396,PT,C0036396,Sciatica,4.1,imatinib
CID100005291,CID000005291,C0748536,PT,C0748536,Scleral haemorrhage,4.1,imatinib
CID100005291,CID000005291,C0151609,PT,C0151609,Scrotal oedema,4.1,imatinib
CID100005291,CID000005291,C0243026,PT,C0243026,Sepsis,4.1,imatinib
CID100005291,CID000005291,C0549622,PT,C0549622,Sexual dysfunction,4.1,imatinib
CID100005291,CID000005291,C0039070,PT,C0036974,Shock,4.1,imatinib
CID100005291,CID000005291,C0037199,PT,C0037199,Sinusitis,4.1,imatinib
CID100005291,CID000005291,C0699893,PT,C0007114,Skin cancer,4.1,imatinib
CID100005291,CID000005291,C0037274,PT,C0037274,Skin disorder,4.1,imatinib
CID100005291,CID000005291,C0237849,PT,C0237849,Skin exfoliation,4.1,imatinib
CID100005291,CID000005291,C0162834,PT,C0162834,Skin hyperpigmentation,4.1,imatinib
CID100005291,CID000005291,C1167791,PT,C1167791,Skin toxicity,4.1,imatinib
CID100005291,CID000005291,C2830004,PT,C2830004,Somnolence,4.1,imatinib
CID100005291,CID000005291,C0038325,PT,C0038325,Stevens-Johnson syndrome,4.1,imatinib
CID100005291,CID000005291,C0038362,PT,C0038362,Stomatitis,4.1,imatinib
CID100005291,CID000005291,C0018946,PT,C0018946,Subdural haematoma,4.1,imatinib
CID100005291,CID000005291,C0039070,PT,C0039070,Syncope,4.1,imatinib
CID100005291,CID000005291,C0039231,PT,C0039231,Tachycardia,4.1,imatinib
CID100005291,CID000005291,C0040034,PT,C0040034,Thrombocytopenia,4.1,imatinib
CID100005291,CID000005291,C0836924,PT,C0836924,Thrombocytosis,4.1,imatinib
CID100005291,CID000005291,C0040053,PT,C0040053,Thrombosis,4.1,imatinib
CID100005291,CID000005291,C0040264,PT,C0040264,Tinnitus,4.1,imatinib
CID100005291,CID000005291,C0014518,PT,C0014518,Toxic epidermal necrolysis,4.1,imatinib
CID100005291,CID000005291,C0040822,PT,C0040822,Tremor,4.1,imatinib
CID100005291,CID000005291,C0877584,PT,C0877584,Tumour haemorrhage,4.1,imatinib
CID100005291,CID000005291,C0041364,PT,C0041364,Tumour lysis syndrome,4.1,imatinib
CID100005291,CID000005291,C0333516,PT,C0333516,Tumour necrosis,4.1,imatinib
CID100005291,CID000005291,C0041582,PT,C0041582,Ulcer,4.1,imatinib
CID100005291,CID000005291,C0041912,PT,C0041912,Upper respiratory tract infection,4.1,imatinib
CID100005291,CID000005291,C0042075,PT,C0041969,Urethral disorder,4.1,imatinib
CID100005291,CID000005291,C0042075,PT,C0042075,Urinary tract disorder,4.1,imatinib
CID100005291,CID000005291,C0042029,PT,C0042029,Urinary tract infection,4.1,imatinib
CID100005291,CID000005291,C0042109,PT,C0042109,Urticaria,4.1,imatinib
CID100005291,CID000005291,C0034150,PT,C1368065,Vascular purpura,4.1,imatinib
CID100005291,CID000005291,C0042384,PT,C0042384,Vasculitis,4.1,imatinib
CID100005291,CID000005291,C0042571,PT,C0042571,Vertigo,4.1,imatinib
CID100005291,CID000005291,C0344232,PT,C0344232,Vision blurred,4.1,imatinib
CID100005291,CID000005291,C0042909,PT,C0042909,Vitreous haemorrhage,4.1,imatinib
CID100005291,CID000005291,C0042963,PT,C0042963,Vomiting,4.1,imatinib
CID100005291,CID000005291,C0043096,PT,C0043096,Weight decreased,4.1,imatinib
CID100005291,CID000005291,C0043094,PT,C0043094,Weight increased,4.1,imatinib
CID100005291,CID000005291,C0750394,PT,C0750394,White blood cell count decreased,4.1,imatinib
CID100644241,CID000644241,C0232487,PT,C0232487,Abdominal discomfort,4.1,nilotinib
CID100644241,CID000644241,C0000731,PT,C0000731,Abdominal distension,4.1,nilotinib
CID100644241,CID000644241,C0000737,PT,C0000737,Abdominal pain,4.1,nilotinib
CID100644241,CID000644241,C0232492,PT,C0232492,Abdominal pain upper,4.1,nilotinib
CID100644241,CID000644241,C0027051,PT,C0948089,Acute coronary syndrome,4.1,nilotinib
CID100644241,CID000644241,C0151905,PT,C0151905,Alanine aminotransferase increased,4.1,nilotinib
CID100644241,CID000644241,C0002170,PT,C0002170,Alopecia,4.1,nilotinib
CID100644241,CID000644241,C0002622,PT,C0002622,Amnesia,4.1,nilotinib
CID100644241,CID000644241,C0852913,PT,C0151479,Amylase increased,4.1,nilotinib
CID100644241,CID000644241,C0002871,PT,C0002871,Anaemia,4.1,nilotinib
CID100644241,CID000644241,C0281778,PT,C0281778,Anal abscess,4.1,nilotinib
CID100644241,CID000644241,C0002962,PT,C0002962,Angina pectoris,4.1,nilotinib
CID100644241,CID000644241,C0042373,PT,C0042373,Angiopathy,4.1,nilotinib
CID100644241,CID000644241,C0003467,PT,C0003467,Anxiety,4.1,nilotinib
CID100644241,CID000644241,C0003621,PT,C0003621,Appetite disorder,4.1,nilotinib
CID100644241,CID000644241,C0003811,PT,C0003811,Arrhythmia,4.1,nilotinib
CID100644241,CID000644241,C0264995,PT,C0003838,Arterial occlusive disease,4.1,nilotinib
CID100644241,CID000644241,C0003850,PT,C0003850,Arteriosclerosis,4.1,nilotinib
CID100644241,CID000644241,C0003862,PT,C0003862,Arthralgia,4.1,nilotinib
CID100644241,CID000644241,C0003864,PT,C0003864,Arthritis,4.1,nilotinib
CID100644241,CID000644241,C0151904,PT,C0151904,Aspartate aminotransferase increased,4.1,nilotinib
CID100644241,CID000644241,C0004093,PT,C0004093,Asthenia,4.1,nilotinib
CID100644241,CID000644241,C0004238,PT,C0004238,Atrial fibrillation,4.1,nilotinib
CID100644241,CID000644241,C0004245,PT,C0004245,Atrioventricular block,4.1,nilotinib
CID100644241,CID000644241,C0004604,PT,C0004604,Back pain,4.1,nilotinib
CID100644241,CID000644241,C0005741,PT,C0005741,Blepharitis,4.1,nilotinib
CID100644241,CID000644241,C0005758,PT,C0005758,Blister,4.1,nilotinib
CID100644241,CID000644241,C0860864,PT,C0853777,Blood albumin decreased,4.1,nilotinib
CID100644241,CID000644241,C0151849,PT,C0852911,Blood alkaline phosphatase increased,4.1,nilotinib
CID100644241,CID000644241,C0311468,PT,C0311468,Blood bilirubin increased,4.1,nilotinib
CID100644241,CID000644241,C0854134,PT,C0854134,Blood bilirubin unconjugated increased,4.1,nilotinib
CID100644241,CID000644241,C0853034,PT,C0853034,Blood creatine phosphokinase increased,4.1,nilotinib
CID100644241,CID000644241,C0151578,PT,C0235431,Blood creatinine increased,4.1,nilotinib
CID100644241,CID000644241,C0595883,PT,C0595883,Blood glucose decreased,4.1,nilotinib
CID100644241,CID000644241,C0595877,PT,C0595877,Blood glucose increased,4.1,nilotinib
CID100644241,CID000644241,C0854380,PT,C0854380,Blood insulin decreased,4.1,nilotinib
CID100644241,CID000644241,C0852795,PT,C0852795,Blood insulin increased,4.1,nilotinib
CID100644241,CID000644241,C0853149,PT,C0853149,Blood lactate dehydrogenase increased,4.1,nilotinib
CID100644241,CID000644241,C0853023,PT,C0853023,Blood parathyroid hormone increased,4.1,nilotinib
CID100644241,CID000644241,C0877517,PT,C0877517,Blood phosphorus decreased,4.1,nilotinib
CID100644241,CID000644241,C0853761,PT,C0853761,Blood potassium decreased,4.1,nilotinib
CID100644241,CID000644241,C0497247,PT,C0497247,Blood pressure increased,4.1,nilotinib
CID100644241,CID000644241,C0020557,PT,C0853692,Blood triglycerides increased,4.1,nilotinib
CID100644241,CID000644241,C0151539,PT,C0151539,Blood urea increased,4.1,nilotinib
CID100644241,CID000644241,C0740394,PT,C0235416,Blood uric acid increased,4.1,nilotinib
CID100644241,CID000644241,C0015967,PT,C0015967,Body temperature increased,4.1,nilotinib
CID100644241,CID000644241,C0151825,PT,C0151825,Bone pain,4.1,nilotinib
CID100644241,CID000644241,C0428977,PT,C0428977,Bradycardia,4.1,nilotinib
CID100644241,CID000644241,C1527311,PT,C1527311,Brain oedema,4.1,nilotinib
CID100644241,CID000644241,C0006145,PT,C0006145,Breast disorder,4.1,nilotinib
CID100644241,CID000644241,C0269268,PT,C0269268,Breast induration,4.1,nilotinib
CID100644241,CID000644241,C0024902,PT,C0024902,Breast pain,4.1,nilotinib
CID100644241,CID000644241,C0006277,PT,C0006277,Bronchitis,4.1,nilotinib
CID100644241,CID000644241,C0023211,PT,C0023211,Bundle branch block left,4.1,nilotinib
CID100644241,CID000644241,C0006840,PT,C0006840,Candida infection,4.1,nilotinib
CID100644241,CID000644241,C0018799,PT,C0018799,Cardiac disorder,4.1,nilotinib
CID100644241,CID000644241,C0018801,PT,C0018801,Cardiac failure,4.1,nilotinib
CID100644241,CID000644241,C0016385,PT,C0016385,Cardiac flutter,4.1,nilotinib
CID100644241,CID000644241,C0018808,PT,C0018808,Cardiac murmur,4.1,nilotinib
CID100644241,CID000644241,C0018800,PT,C0018800,Cardiomegaly,4.1,nilotinib
CID100644241,CID000644241,C0235710,PT,C0235710,Chest discomfort,4.1,nilotinib
CID100644241,CID000644241,C0008031,PT,C0008031,Chest pain,4.1,nilotinib
CID100644241,CID000644241,C0085593,PT,C0085593,Chills,4.1,nilotinib
CID100644241,CID000644241,C0008370,PT,C0008370,Cholestasis,4.1,nilotinib
CID100644241,CID000644241,C0339383,PT,C0339383,Chorioretinopathy,4.1,nilotinib
CID100644241,CID000644241,C0541832,PT,C0541832,Chromaturia,4.1,nilotinib
CID100644241,CID000644241,C0009676,PT,C0009676,Confusional state,4.1,nilotinib
CID100644241,CID000644241,C0009760,PT,C0009760,Conjunctival haemorrhage,4.1,nilotinib
CID100644241,CID000644241,C0009763,PT,C0009763,Conjunctivitis,4.1,nilotinib
CID100644241,CID000644241,C0009766,PT,C0009766,Conjunctivitis allergic,4.1,nilotinib
CID100644241,CID000644241,C0009782,PT,C0009782,Connective tissue disorder,4.1,nilotinib
CID100644241,CID000644241,C0009806,PT,C0009806,Constipation,4.1,nilotinib
CID100644241,CID000644241,C0009938,PT,C0009938,Contusion,4.1,nilotinib
CID100644241,CID000644241,C1956346,PT,C1956346,Coronary artery disease,4.1,nilotinib
CID100644241,CID000644241,C0010200,PT,C0010200,Cough,4.1,nilotinib
CID100644241,CID000644241,C0010520,PT,C0010520,Cyanosis,4.1,nilotinib
CID100644241,CID000644241,C0010709,PT,C0010709,Cyst,4.1,nilotinib
CID100644241,CID000644241,C1384666,PT,C0011053,Deafness,4.1,nilotinib
CID100644241,CID000644241,C0003123,PT,C0232462,Decreased appetite,4.1,nilotinib
CID100644241,CID000644241,C0011175,PT,C0011175,Dehydration,4.1,nilotinib
CID100644241,CID000644241,C0241060,PT,C0241060,Dermal cyst,4.1,nilotinib
CID100644241,CID000644241,C0011603,PT,C0011603,Dermatitis,4.1,nilotinib
CID100644241,CID000644241,C0005758,PT,C0085932,Dermatitis bullous,4.1,nilotinib
CID100644241,CID000644241,C0011849,PT,C0011849,Diabetes mellitus,4.1,nilotinib
CID100644241,CID000644241,C0011991,PT,C0011991,Diarrhoea,4.1,nilotinib
CID100644241,CID000644241,C0520863,PT,C0520863,Diastolic dysfunction,4.1,nilotinib
CID100644241,CID000644241,C0012569,PT,C0012569,Diplopia,4.1,nilotinib
CID100644241,CID000644241,C0231218,PT,C0234215,Discomfort,4.1,nilotinib
CID100644241,CID000644241,C0233407,PT,C0233407,Disorientation,4.1,nilotinib
CID100644241,CID000644241,C0233414,PT,C0233414,Disturbance in attention,4.1,nilotinib
CID100644241,CID000644241,C0012833,PT,C0012833,Dizziness,4.1,nilotinib
CID100644241,CID000644241,C0011609,PT,C0011609,Drug eruption,4.1,nilotinib
CID100644241,CID000644241,C0314719,PT,C0314719,Dry eye,4.1,nilotinib
CID100644241,CID000644241,C0043352,PT,C0043352,Dry mouth,4.1,nilotinib
CID100644241,CID000644241,C0151908,PT,C0151908,Dry skin,4.1,nilotinib
CID100644241,CID000644241,C0392699,PT,C0392699,Dysaesthesia,4.1,nilotinib
CID100644241,CID000644241,C0013378,PT,C0013378,Dysgeusia,4.1,nilotinib
CID100644241,CID000644241,C0242339,PT,C0242339,Dyslipidaemia,4.1,nilotinib
CID100644241,CID000644241,C0013395,PT,C0013395,Dyspepsia,4.1,nilotinib
CID100644241,CID000644241,C1527344,PT,C1527344,Dysphonia,4.1,nilotinib
CID100644241,CID000644241,C0233477,PT,C0233477,Dysphoria,4.1,nilotinib
CID100644241,CID000644241,C0013404,PT,C0013404,Dyspnoea,4.1,nilotinib
CID100644241,CID000644241,C0231807,PT,C0231807,Dyspnoea exertional,4.1,nilotinib
CID100644241,CID000644241,C0013428,PT,C0013428,Dysuria,4.1,nilotinib
CID100644241,CID000644241,C0013456,PT,C0013456,Ear pain,4.1,nilotinib
CID100644241,CID000644241,C0013491,PT,C0013491,Ecchymosis,4.1,nilotinib
CID100644241,CID000644241,C0013595,PT,C0013595,Eczema,4.1,nilotinib
CID100644241,CID000644241,C0151878,PT,C0151878,Electrocardiogram QT prolonged,4.1,nilotinib
CID100644241,CID000644241,C0342579,PT,C0342579,Electrolyte imbalance,4.1,nilotinib
CID100644241,CID000644241,C0014130,PT,C0014130,Endocrine disorder,4.1,nilotinib
CID100644241,CID000644241,C0014356,PT,C0014356,Enterocolitis,4.1,nilotinib
CID100644241,CID000644241,C0014457,PT,C0014457,Eosinophilia,4.1,nilotinib
CID100644241,CID000644241,C0014591,PT,C0014591,Epistaxis,4.1,nilotinib
CID100644241,CID000644241,C0242350,PT,C0242350,Erectile dysfunction,4.1,nilotinib
CID100644241,CID000644241,C0041834,PT,C0041834,Erythema,4.1,nilotinib
CID100644241,CID000644241,C0014742,PT,C0014742,Erythema multiforme,4.1,nilotinib
CID100644241,CID000644241,C0014743,PT,C0014743,Erythema nodosum,4.1,nilotinib
CID100644241,CID000644241,C1608945,PT,C1608945,Exfoliative rash,4.1,nilotinib
CID100644241,CID000644241,C0340464,PT,C0340464,Extrasystoles,4.1,nilotinib
CID100644241,CID000644241,C0015397,PT,C0015397,Eye disorder,4.1,nilotinib
CID100644241,CID000644241,C0015402,PT,C0015402,Eye haemorrhage,4.1,nilotinib
CID100644241,CID000644241,C0235266,PT,C0235266,Eye irritation,4.1,nilotinib
CID100644241,CID000644241,C0151827,PT,C0151827,Eye pain,4.1,nilotinib
CID100644241,CID000644241,C0022281,PT,C0022281,Eye pruritus,4.1,nilotinib
CID100644241,CID000644241,C0270996,PT,C0270996,Eye swelling,4.1,nilotinib
CID100644241,CID000644241,C0162285,PT,C0162285,Eyelid oedema,4.1,nilotinib
CID100644241,CID000644241,C0542571,PT,C0542571,Face oedema,4.1,nilotinib
CID100644241,CID000644241,C0015672,PT,C0015672,Fatigue,4.1,nilotinib
CID100644241,CID000644241,C0746883,PT,C0746883,Febrile neutropenia,4.1,nilotinib
CID100644241,CID000644241,C0009676,PT,C1443060,Feeling abnormal,4.1,nilotinib
CID100644241,CID000644241,C2939147,PT,C2939147,Feeling hot,4.1,nilotinib
CID100644241,CID000644241,C0016199,PT,C0016199,Flank pain,4.1,nilotinib
CID100644241,CID000644241,C0016204,PT,C0016204,Flatulence,4.1,nilotinib
CID100644241,CID000644241,C0268000,PT,C0268000,Fluid retention,4.1,nilotinib
CID100644241,CID000644241,C0016382,PT,C0016382,Flushing,4.1,nilotinib
CID100644241,CID000644241,C0016436,PT,C0016436,Folliculitis,4.1,nilotinib
CID100644241,CID000644241,C0242301,PT,C0242301,Furuncle,4.1,nilotinib
CID100644241,CID000644241,C0151662,PT,C0151662,Gamma-glutamyltransferase increased,4.1,nilotinib
CID100644241,CID000644241,C0038358,PT,C0038358,Gastric ulcer,4.1,nilotinib
CID100644241,CID000644241,C0017152,PT,C0017152,Gastritis,4.1,nilotinib
CID100644241,CID000644241,C0017160,PT,C0017160,Gastroenteritis,4.1,nilotinib
CID100644241,CID000644241,C0017178,PT,C0017178,Gastrointestinal disorder,4.1,nilotinib
CID100644241,CID000644241,C0017181,PT,C0017181,Gastrointestinal haemorrhage,4.1,nilotinib
CID100644241,CID000644241,C0000737,PT,C0687713,Gastrointestinal pain,4.1,nilotinib
CID100644241,CID000644241,C0858346,PT,C0858346,Gastrointestinal ulcer perforation,4.1,nilotinib
CID100644241,CID000644241,C0017168,PT,C0017168,Gastrooesophageal reflux disease,4.1,nilotinib
CID100644241,CID000644241,C0017574,PT,C0017574,Gingivitis,4.1,nilotinib
CID100644241,CID000644241,C0151665,PT,C0151665,Globulins decreased,4.1,nilotinib
CID100644241,CID000644241,C0018099,PT,C0018099,Gout,4.1,nilotinib
CID100644241,CID000644241,C0235437,PT,C0235437,Gravitational oedema,4.1,nilotinib
CID100644241,CID000644241,C0018418,PT,C0018418,Gynaecomastia,4.1,nilotinib
CID100644241,CID000644241,C0018926,PT,C0018926,Haematemesis,4.1,nilotinib
CID100644241,CID000644241,C0018944,PT,C0018944,Haematoma,4.1,nilotinib
CID100644241,CID000644241,C0018965,PT,C0018965,Haematuria,4.1,nilotinib
CID100644241,CID000644241,C0019080,PT,C0518015,Haemoglobin,4.1,nilotinib
CID100644241,CID000644241,C0162119,PT,C0162119,Haemoglobin decreased,4.1,nilotinib
CID100644241,CID000644241,C0019080,PT,C0019080,Haemorrhage,4.1,nilotinib
CID100644241,CID000644241,C0151699,PT,C0151699,Haemorrhage intracranial,4.1,nilotinib
CID100644241,CID000644241,C0019112,PT,C0019112,Haemorrhoids,4.1,nilotinib
CID100644241,CID000644241,C0018681,PT,C0018681,Headache,4.1,nilotinib
CID100644241,CID000644241,C1384666,PT,C1384666,Hearing impaired,4.1,nilotinib
CID100644241,CID000644241,C0086565,PT,C0086565,Hepatic function abnormal,4.1,nilotinib
CID100644241,CID000644241,C0019158,PT,C0019158,Hepatitis,4.1,nilotinib
CID100644241,CID000644241,C0019193,PT,C0019193,Hepatitis toxic,4.1,nilotinib
CID100644241,CID000644241,C0267792,PT,C0267792,Hepatobiliary disease,4.1,nilotinib
CID100644241,CID000644241,C0019209,PT,C0019209,Hepatomegaly,4.1,nilotinib
CID100644241,CID000644241,C0235378,PT,C0235378,Hepatotoxicity,4.1,nilotinib
CID100644241,CID000644241,C0019348,PT,C0019348,Herpes simplex,4.1,nilotinib
CID100644241,CID000644241,C0019372,PT,C0019372,Herpes virus infection,4.1,nilotinib
CID100644241,CID000644241,C3489393,PT,C3489393,Hiatus hernia,4.1,nilotinib
CID100644241,CID000644241,C0020452,PT,C0020452,Hyperaemia,4.1,nilotinib
CID100644241,CID000644241,C0020453,PT,C0020453,Hyperaesthesia,4.1,nilotinib
CID100644241,CID000644241,C0020433,PT,C0020433,Hyperbilirubinaemia,4.1,nilotinib
CID100644241,CID000644241,C0020437,PT,C0020437,Hypercalcaemia,4.1,nilotinib
CID100644241,CID000644241,C0020443,PT,C0020443,Hypercholesterolaemia,4.1,nilotinib
CID100644241,CID000644241,C0020456,PT,C0020456,Hyperglycaemia,4.1,nilotinib
CID100644241,CID000644241,C0020458,PT,C0020458,Hyperhidrosis,4.1,nilotinib
CID100644241,CID000644241,C0020461,PT,C0020461,Hyperkalaemia,4.1,nilotinib
CID100644241,CID000644241,C0870082,PT,C0870082,Hyperkeratosis,4.1,nilotinib
CID100644241,CID000644241,C0020473,PT,C0020473,Hyperlipidaemia,4.1,nilotinib
CID100644241,CID000644241,C0020503,PT,C0020503,Hyperparathyroidism secondary,4.1,nilotinib
CID100644241,CID000644241,C0085681,PT,C0085681,Hyperphosphataemia,4.1,nilotinib
CID100644241,CID000644241,C0020517,PT,C0020517,Hypersensitivity,4.1,nilotinib
CID100644241,CID000644241,C0020538,PT,C0020538,Hypertension,4.1,nilotinib
CID100644241,CID000644241,C0020546,PT,C0020546,Hypertensive crisis,4.1,nilotinib
CID100644241,CID000644241,C0020550,PT,C0020550,Hyperthyroidism,4.1,nilotinib
CID100644241,CID000644241,C0020557,PT,C0020557,Hypertriglyceridaemia,4.1,nilotinib
CID100644241,CID000644241,C0740394,PT,C0740394,Hyperuricaemia,4.1,nilotinib
CID100644241,CID000644241,C0020580,PT,C0020580,Hypoaesthesia,4.1,nilotinib
CID100644241,CID000644241,C0020598,PT,C0020598,Hypocalcaemia,4.1,nilotinib
CID100644241,CID000644241,C0020615,PT,C0020615,Hypoglycaemia,4.1,nilotinib
CID100644241,CID000644241,C0020621,PT,C0020621,Hypokalaemia,4.1,nilotinib
CID100644241,CID000644241,C0151723,PT,C0151723,Hypomagnesaemia,4.1,nilotinib
CID100644241,CID000644241,C0020625,PT,C0020625,Hyponatraemia,4.1,nilotinib
CID100644241,CID000644241,C0085682,PT,C0085682,Hypophosphataemia,4.1,nilotinib
CID100644241,CID000644241,C0020649,PT,C0020649,Hypotension,4.1,nilotinib
CID100644241,CID000644241,C0020676,PT,C0020676,Hypothyroidism,4.1,nilotinib
CID100644241,CID000644241,C0231218,PT,C2047937,Ill-defined disorder,4.1,nilotinib
CID100644241,CID000644241,C0021053,PT,C0021053,Immune system disorder,4.1,nilotinib
CID100644241,CID000644241,C0232461,PT,C0232461,Increased appetite,4.1,nilotinib
CID100644241,CID000644241,C0009450,PT,C0009450,Infection,4.1,nilotinib
CID100644241,CID000644241,C0851341,PT,C1384353,Infestation,4.1,nilotinib
CID100644241,CID000644241,C0021400,PT,C0021400,Influenza,4.1,nilotinib
CID100644241,CID000644241,C0521839,PT,C0521839,Influenza like illness,4.1,nilotinib
CID100644241,CID000644241,C0917801,PT,C0917801,Insomnia,4.1,nilotinib
CID100644241,CID000644241,C0861020,PT,C0861020,Insulin C-peptide decreased,4.1,nilotinib
CID100644241,CID000644241,C0021775,PT,C0021775,Intermittent claudication,4.1,nilotinib
CID100644241,CID000644241,C0206062,PT,C0206062,Interstitial lung disease,4.1,nilotinib
CID100644241,CID000644241,C0022346,PT,C0022346,Jaundice,4.1,nilotinib
CID100644241,CID000644241,C0152031,PT,C0152031,Joint swelling,4.1,nilotinib
CID100644241,CID000644241,C0858635,PT,C0549373,Laryngeal pain,4.1,nilotinib
CID100644241,CID000644241,C0023380,PT,C0023380,Lethargy,4.1,nilotinib
CID100644241,CID000644241,C0023518,PT,C0023518,Leukocytosis,4.1,nilotinib
CID100644241,CID000644241,C0023530,PT,C0023530,Leukopenia,4.1,nilotinib
CID100644241,CID000644241,C0549475,PT,C0549475,Lipase increased,4.1,nilotinib
CID100644241,CID000644241,C0013609,PT,C0013609,Localised oedema,4.1,nilotinib
CID100644241,CID000644241,C0039070,PT,C0041657,Loss of consciousness,4.1,nilotinib
CID100644241,CID000644241,C0024312,PT,C0024312,Lymphopenia,4.1,nilotinib
CID100644241,CID000644241,C0231218,PT,C0231218,Malaise,4.1,nilotinib
CID100644241,CID000644241,C0162429,PT,C0162429,Malnutrition,4.1,nilotinib
CID100644241,CID000644241,C0025061,PT,C0025061,Mediastinal disorder,4.1,nilotinib
CID100644241,CID000644241,C0025222,PT,C0025222,Melaena,4.1,nilotinib
